id,grupo,nombre,descripcion,termino
105,programa,Generación programada P48 Exportación Andorra,<p>Energía correspondiente al programa operativo que el OS establece en cada período hasta el final del horizonte de programación diario.</p><p>En concreto este indicador se refiere a las unidades de programación de exportación con Andorra.</p><p><b>Publicación:</b> cada hora en torno al minuto 15 c,D+1
106,programa,Generación programada PHF1 Hidráulica UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
107,programa,Generación programada PHF1 Hidráulica no UGH,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
108,programa,Generación programada PHF1 Turbinación bombeo,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
109,programa,Generación programada PHF1 Nuclear,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
110,programa,Generación programada PHF1 Hulla antracita Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
111,programa,Generación programada PHF1 Hulla sub-bituminosa Anexo II RD 134/2010,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
112,programa,Generación programada PHF1 Hulla antracita,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
113,programa,Generación programada PHF1 Hulla sub-bituminosa,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
114,programa,Generación programada PHF1 Ciclo combinado,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
115,programa,Generación programada PHF1 Fuel,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
116,programa,Generación programada PHF1 Gas Natural - Turbina de vapor,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
117,programa,Generación programada PHF1 Eólica terrestre,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
118,programa,Generación programada PHF1 Eólica marina,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
119,programa,Generación programada PHF1 Solar fotovoltaica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
120,programa,Generación programada PHF1 Solar térmica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
121,programa,Generación programada PHF1 Océano y geotérmica,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
122,programa,Generación programada PHF1 Gas Natural Cogeneración,<p>Energía correspondiente a la programación establecida por el OS con posterioridad a cada una de las sucesivas sesiones del mercado intradiario como resultado de la agregación de todas las transacciones firmes formalizadas para cada periodo de programación como consecuencia del programa diario via,D+1
